TRAIN,C:\GuaranIA\images\\gallina234-2021-08-14T16_58_15.552Z.jpg,Ryguasu,0.17196262,0.40356082,0.34579438,0.40356082,0.34579438,0.7448071,0.17196262,0.7448071
TRAIN,C:\GuaranIA\images\\gallina048-2021-08-14T16_58_15.551Z.jpg,Ryguasu,0.50666666,0.69436204,0.9822222,0.69436204,0.9822222,0.9525223,0.50666666,0.9525223
TRAIN,C:\GuaranIA\images\\cat1440-2021-05-30T16_54_53.896Z.jpg,Mbarakaja,0.42488262,0.41810346,0.87089205,0.41810346,0.87089205,0.7112069,0.42488262,0.7112069
TRAIN,C:\GuaranIA\images\\dog630-2021-05-30T17_37_31.273Z.jpg,Jagua,0.06338028,0.058189657,0.96478873,0.058189657,0.96478873,0.6896552,0.06338028,0.6896552
TRAIN,C:\GuaranIA\images\\dog839-2021-05-30T17_37_31.274Z.jpg,Jagua,0.012254902,0.117117114,0.99264705,0.117117114,0.99264705,0.8761261,0.012254902,0.8761261
TRAIN,C:\GuaranIA\images\\phones411-2021-07-25T23_37_38.718Z.jpg,Pumbyry,0.01965602,0.017199017,0.9140049,0.017199017,0.9140049,0.93611795,0.01965602,0.93611795
TRAIN,C:\GuaranIA\images\\caballo003-2021-07-07T02_15_14.950Z.jpg,Kavaju,0.20401338,0.026785715,0.9013378,0.026785715,0.9013378,0.88095236,0.20401338,0.88095236
TRAIN,C:\GuaranIA\images\\gallina360-2021-08-14T16_58_15.552Z.jpg,Ryguasu,0.37313432,0.5934718,0.5402985,0.5934718,0.5402985,0.82492584,0.37313432,0.82492584
TRAIN,C:\GuaranIA\images\\gallina360-2021-08-14T16_58_15.552Z.jpg,Ryguasu,0.81791043,0.60534126,0.94328356,0.60534126,0.94328356,0.8397626,0.81791043,0.8397626
TRAIN,C:\GuaranIA\images\\gallina360-2021-08-14T16_58_15.552Z.jpg,Ryguasu,0.6119403,0.611276,0.7641791,0.611276,0.7641791,0.8130564,0.6119403,0.8130564
TRAIN,C:\GuaranIA\images\\tijera167-2021-08-12T01_58_21.416Z.jpg,Jetapa,0.04761905,0.16806723,0.94957983,0.16806723,0.94957983,0.8487395,0.04761905,0.8487395
TRAIN,C:\GuaranIA\images\\phones250-2021-07-25T23_37_38.717Z.jpg,Pumbyry,0.062015504,0.08527132,0.34366927,0.08527132,0.34366927,0.94056845,0.062015504,0.94056845
TRAIN,C:\GuaranIA\images\\tijera206-2021-08-12T01_58_21.416Z.jpg,Jetapa,0.024822695,0.038575668,0.9716312,0.038575668,0.9716312,0.7477745,0.024822695,0.7477745
TRAIN,C:\GuaranIA\images\\phones005-2021-07-25T23_37_38.716Z.jpg,Pumbyry,0.1015625,0.077844314,0.2,0.077844314,0.2,0.9580838,0.1015625,0.9580838
TRAIN,C:\GuaranIA\images\\sillas304-2021-07-22T02_08_39.826Z.jpg,Apyka,0.11157895,0.44382024,0.24210526,0.44382024,0.24210526,0.9101124,0.11157895,0.9101124
TRAIN,C:\GuaranIA\images\\caballo439-2021-07-07T02_15_14.953Z.jpg,Kavaju,0.38217822,0.3690476,0.8990099,0.3690476,0.8990099,0.8958333,0.38217822,0.8958333
TRAIN,C:\GuaranIA\images\\cat0489-2021-05-30T16_54_53.890Z.jpg,Mbarakaja,0.05147059,0.24774775,0.85539216,0.24774775,0.85539216,0.768018,0.05147059,0.768018
TRAIN,C:\GuaranIA\images\\raton073-2021-08-13T00_57_38.826Z.jpg,Anguja,0.009803922,0.20915033,0.35620916,0.20915033,0.35620916,0.5620915,0.009803922,0.5620915
TRAIN,C:\GuaranIA\images\\caballo572-2021-07-07T02_15_14.953Z.jpg,Kavaju,0.25987527,0.2559524,0.73596674,0.2559524,0.73596674,0.77380955,0.25987527,0.77380955
TRAIN,C:\GuaranIA\images\\cat0009-2021-05-30T16_54_53.887Z.jpg,Mbarakaja,0.04411765,0.045045044,0.85784316,0.045045044,0.85784316,0.9684685,0.04411765,0.9684685
TRAIN,C:\GuaranIA\images\\cat0538-2021-05-30T16_54_53.891Z.jpg,Mbarakaja,0.075980395,0.074324325,0.6495098,0.074324325,0.6495098,0.6486486,0.075980395,0.6486486
TRAIN,C:\GuaranIA\images\\gallina005-2021-08-14T16_58_15.550Z.jpg,Ryguasu,0.1005291,0.115727,0.9126984,0.115727,0.9126984,0.92284864,0.1005291,0.92284864
TRAIN,C:\GuaranIA\images\\phones102-2021-07-25T23_37_38.716Z.jpg,Pumbyry,0.4108527,0.10852713,0.7906977,0.10852713,0.7906977,0.90956074,0.4108527,0.90956074
TRAIN,C:\GuaranIA\images\\gallina372-2021-08-14T16_58_15.552Z.jpg,Ryguasu,0.18694362,0.49851632,0.4718101,0.49851632,0.4718101,0.7240356,0.18694362,0.7240356
TRAIN,C:\GuaranIA\images\\gallina372-2021-08-14T16_58_15.552Z.jpg,Ryguasu,0.5281899,0.6083086,0.8130564,0.6083086,0.8130564,0.8367953,0.5281899,0.8367953
TRAIN,C:\GuaranIA\images\\dog646-2021-05-30T17_37_31.273Z.jpg,Jagua,0.1764706,0.0518018,0.7352941,0.0518018,0.7352941,0.8806306,0.1764706,0.8806306
TRAIN,C:\GuaranIA\images\\cat0872-2021-05-30T16_54_53.893Z.jpg,Mbarakaja,0.063725494,0.06081081,0.9362745,0.06081081,0.9362745,0.8626126,0.063725494,0.8626126
TRAIN,C:\GuaranIA\images\\dog094-2021-05-30T17_37_31.269Z.jpg,Jagua,0.11519608,0.08558559,0.73039216,0.08558559,0.73039216,0.9369369,0.11519608,0.9369369
TRAIN,C:\GuaranIA\images\\gallina199-2021-08-14T16_58_15.551Z.jpg,Ryguasu,0.33887044,0.35311574,0.5614618,0.35311574,0.5614618,0.884273,0.33887044,0.884273
TRAIN,C:\GuaranIA\images\\cat0040-2021-05-30T16_54_53.887Z.jpg,Mbarakaja,0.083333336,0.054054055,0.88235295,0.054054055,0.88235295,0.8558559,0.083333336,0.8558559
TRAIN,C:\GuaranIA\images\\cat1716-2021-05-30T16_54_53.898Z.jpg,Mbarakaja,0.41666666,0.02027027,0.9411765,0.02027027,0.9411765,0.5427928,0.41666666,0.5427928
TRAIN,C:\GuaranIA\images\\cat1716-2021-05-30T16_54_53.898Z.jpg,Mbarakaja,0.024509804,0.045045044,0.49754903,0.045045044,0.49754903,0.49774775,0.024509804,0.49774775
TRAIN,C:\GuaranIA\images\\caballo726-2021-07-07T02_15_14.954Z.jpg,Kavaju,0.22727273,0.39880952,0.60064936,0.39880952,0.60064936,0.83630955,0.22727273,0.83630955
TRAIN,C:\GuaranIA\images\\caballo932-2021-07-07T02_15_14.955Z.jpg,Kavaju,0.24675325,0.3452381,0.5584416,0.3452381,0.5584416,0.54761904,0.24675325,0.54761904
TRAIN,C:\GuaranIA\images\\cat1500-2021-05-30T16_54_53.897Z.jpg,Mbarakaja,0.15686275,0.22522523,0.74019605,0.22522523,0.74019605,0.7477477,0.15686275,0.7477477
TRAIN,C:\GuaranIA\images\\cat1249-2021-05-30T16_54_53.895Z.jpg,Mbarakaja,0.075980395,0.036036037,0.9387255,0.036036037,0.9387255,0.9481982,0.075980395,0.9481982
TRAIN,C:\GuaranIA\images\\sillas193-2021-07-22T02_08_39.826Z.jpg,Apyka,0.18849841,0.05654762,0.78913736,0.05654762,0.78913736,0.93154764,0.18849841,0.93154764
TRAIN,C:\GuaranIA\images\\cat0053-2021-05-30T16_54_53.887Z.jpg,Mbarakaja,0.009803922,0.067567565,0.9142157,0.067567565,0.9142157,0.8378378,0.009803922,0.8378378
TRAIN,C:\GuaranIA\images\\cat1183-2021-05-30T16_54_53.895Z.jpg,Mbarakaja,0.24264705,0.056306306,0.625,0.056306306,0.625,0.6013514,0.24264705,0.6013514
TRAIN,C:\GuaranIA\images\\caballo314-2021-07-07T02_15_14.952Z.jpg,Kavaju,0.1350365,0.0952381,0.84671533,0.0952381,0.84671533,0.9791667,0.1350365,0.9791667
TRAIN,C:\GuaranIA\images\\phones133-2021-07-25T23_37_38.717Z.jpg,Pumbyry,0.56875,0.125,0.8,0.125,0.8,0.71666664,0.56875,0.71666664
TRAIN,C:\GuaranIA\images\\phones162-2021-07-25T23_37_38.717Z.jpg,Pumbyry,0.37005162,0.4651163,0.55593807,0.4651163,0.55593807,0.9844961,0.37005162,0.9844961
TRAIN,C:\GuaranIA\images\\phones162-2021-07-25T23_37_38.717Z.jpg,Pumbyry,0.1394148,0.4883721,0.29948366,0.4883721,0.29948366,0.93798447,0.1394148,0.93798447
TRAIN,C:\GuaranIA\images\\cat1720-2021-05-30T16_54_53.898Z.jpg,Mbarakaja,0.34558824,0.18018018,0.9362745,0.18018018,0.9362745,0.9504505,0.34558824,0.9504505
TRAIN,C:\GuaranIA\images\\cuchara112-2021-08-08T15_25_41.048Z.jpg,Kuimbe,0.064425774,0.067226894,0.27731094,0.067226894,0.27731094,0.9131653,0.064425774,0.9131653
TRAIN,C:\GuaranIA\images\\cat1467-2021-05-30T16_54_53.897Z.jpg,Mbarakaja,0.05147059,0.013513514,0.87990195,0.013513514,0.87990195,0.8130631,0.05147059,0.8130631
